country_a,country_b,weight,effective_date
KW,UZ,0,9/21/2025
KW,VA,0,9/21/2025
KW,VC,0,9/21/2025
KW,VE,0,9/21/2025
KW,VN,0,9/21/2025
KW,VU,0,9/21/2025
KW,WS,0,9/21/2025
KW,YE,0,9/21/2025
KW,ZA,0,9/21/2025
KW,ZM,0,9/21/2025
KW,ZW,0,9/21/2025
KZ,LA,0,9/21/2025
KZ,LB,0,9/21/2025
KZ,LC,0,9/21/2025
KZ,LI,0,9/21/2025
KZ,LK,0,9/21/2025
KZ,LR,0,9/21/2025
KZ,LS,0,9/21/2025
KZ,LT,0,9/21/2025
KZ,LU,0,9/21/2025
KZ,LV,0,9/21/2025
KZ,LY,0,9/21/2025
KZ,MA,0,9/21/2025
KZ,MC,0,9/21/2025
KZ,MD,0,9/21/2025
KZ,ME,0,9/21/2025
KZ,MG,0,9/21/2025
KZ,MH,0,9/21/2025
KZ,MK,0,9/21/2025
KZ,ML,0,9/21/2025
KZ,MM,0,9/21/2025
KZ,MN,0,9/21/2025
KZ,MR,0,9/21/2025
KZ,MT,0,9/21/2025
KZ,MU,0,9/21/2025
KZ,MV,0,9/21/2025
KZ,MW,0,9/21/2025
KZ,MX,0,9/21/2025
KZ,MY,0,9/21/2025
KZ,MZ,0,9/21/2025
KZ,NAN,0,9/21/2025
KZ,NE,0,9/21/2025
KZ,NG,0,9/21/2025
KZ,NI,0,9/21/2025
KZ,NL,0,9/21/2025
KZ,NO,0,9/21/2025
KZ,NP,0,9/21/2025
KZ,NR,0,9/21/2025
KZ,NZ,0,9/21/2025
KZ,OM,0,9/21/2025
KZ,PA,0,9/21/2025
KZ,PE,0,9/21/2025
KZ,PG,0,9/21/2025
KZ,PH,0,9/21/2025
KZ,PK,0,9/21/2025
KZ,PL,0,9/21/2025
KZ,PT,0,9/21/2025
KZ,PW,0,9/21/2025
KZ,PY,0,9/21/2025
KZ,QA,0,9/21/2025
KZ,RO,0,9/21/2025
KZ,RS,0,9/21/2025
KZ,RU,0,9/21/2025
KZ,RW,0,9/21/2025
KZ,SA,0,9/21/2025
KZ,SB,0,9/21/2025
KZ,SC,0,9/21/2025
KZ,SD,0,9/21/2025
KZ,SE,0,9/21/2025
KZ,SG,0,9/21/2025
KZ,SI,0,9/21/2025
KZ,SK,0,9/21/2025
KZ,SL,0,9/21/2025
KZ,SM,0,9/21/2025
KZ,SN,0,9/21/2025
KZ,SO,0,9/21/2025
KZ,SR,0,9/21/2025
KZ,SS,0,9/21/2025
KZ,ST,0,9/21/2025
KZ,SV,0,9/21/2025
KZ,SY,0,9/21/2025
KZ,SZ,0,9/21/2025
KZ,TD,0,9/21/2025
KZ,TG,0,9/21/2025
KZ,TH,0,9/21/2025
KZ,TJ,0,9/21/2025
KZ,TL,0,9/21/2025
KZ,TM,0,9/21/2025
KZ,TN,0,9/21/2025
KZ,TO,0,9/21/2025
KZ,TR,0,9/21/2025
KZ,TT,0,9/21/2025
KZ,TV,0,9/21/2025
KZ,TW,0,9/21/2025
KZ,TZ,0,9/21/2025
KZ,UA,0,9/21/2025
KZ,UG,0,9/21/2025
KZ,US,0,9/21/2025
KZ,UY,0,9/21/2025
KZ,UZ,0,9/21/2025
KZ,VA,0,9/21/2025
KZ,VC,0,9/21/2025
KZ,VE,0,9/21/2025
KZ,VN,0,9/21/2025
KZ,VU,0,9/21/2025
KZ,WS,0,9/21/2025
KZ,YE,0,9/21/2025
KZ,ZA,0,9/21/2025
KZ,ZM,0,9/21/2025
KZ,ZW,0,9/21/2025
LA,LB,0,9/21/2025
LA,LC,0,9/21/2025
LA,LI,0,9/21/2025
LA,LK,0,9/21/2025
LA,LR,0,9/21/2025
LA,LS,0,9/21/2025
LA,LT,0,9/21/2025
LA,LU,0,9/21/2025
LA,LV,0,9/21/2025
LA,LY,0,9/21/2025
LA,MA,0,9/21/2025
LA,MC,0,9/21/2025
LA,MD,0,9/21/2025
LA,ME,0,9/21/2025
LA,MG,0,9/21/2025
LA,MH,0,9/21/2025
LA,MK,0,9/21/2025
LA,ML,0,9/21/2025
LA,MM,0,9/21/2025
LA,MN,0,9/21/2025
LA,MR,0,9/21/2025
LA,MT,0,9/21/2025
LA,MU,0,9/21/2025
LA,MV,0,9/21/2025
LA,MW,0,9/21/2025
LA,MX,0,9/21/2025
LA,MY,0,9/21/2025
LA,MZ,0,9/21/2025
LA,NAN,0,9/21/2025
LA,NE,0,9/21/2025
LA,NG,0,9/21/2025
LA,NI,0,9/21/2025
LA,NL,0,9/21/2025
LA,NO,0,9/21/2025
LA,NP,0,9/21/2025
LA,NR,0,9/21/2025
LA,NZ,0,9/21/2025
LA,OM,0,9/21/2025
LA,PA,0,9/21/2025
LA,PE,0,9/21/2025
LA,PG,0,9/21/2025
LA,PH,0,9/21/2025
LA,PK,0,9/21/2025
LA,PL,0,9/21/2025
LA,PT,0,9/21/2025
LA,PW,0,9/21/2025
LA,PY,0,9/21/2025
LA,QA,0,9/21/2025
LA,RO,0,9/21/2025
LA,RS,0,9/21/2025
LA,RU,0,9/21/2025
LA,RW,0,9/21/2025
LA,SA,0,9/21/2025
LA,SB,0,9/21/2025
LA,SC,0,9/21/2025
LA,SD,0,9/21/2025
LA,SE,0,9/21/2025
LA,SG,0,9/21/2025
LA,SI,0,9/21/2025
LA,SK,0,9/21/2025
LA,SL,0,9/21/2025
LA,SM,0,9/21/2025
LA,SN,0,9/21/2025
LA,SO,0,9/21/2025
LA,SR,0,9/21/2025
LA,SS,0,9/21/2025
LA,ST,0,9/21/2025
LA,SV,0,9/21/2025
LA,SY,0,9/21/2025
LA,SZ,0,9/21/2025
LA,TD,0,9/21/2025
LA,TG,0,9/21/2025
LA,TH,0,9/21/2025
LA,TJ,0,9/21/2025
LA,TL,0,9/21/2025
LA,TM,0,9/21/2025
LA,TN,0,9/21/2025
LA,TO,0,9/21/2025
LA,TR,0,9/21/2025
LA,TT,0,9/21/2025
LA,TV,0,9/21/2025
LA,TW,0,9/21/2025
LA,TZ,0,9/21/2025
LA,UA,0,9/21/2025
LA,UG,0,9/21/2025
LA,US,0,9/21/2025
LA,UY,0,9/21/2025
LA,UZ,0,9/21/2025
LA,VA,0,9/21/2025
LA,VC,0,9/21/2025
LA,VE,0,9/21/2025
LA,VN,0,9/21/2025
LA,VU,0,9/21/2025
LA,WS,0,9/21/2025
LA,YE,0,9/21/2025
LA,ZA,0,9/21/2025
LA,ZM,0,9/21/2025
LA,ZW,0,9/21/2025
LB,LC,0,9/21/2025
LB,LI,0,9/21/2025
LB,LK,0,9/21/2025
LB,LR,0,9/21/2025
LB,LS,0,9/21/2025
LB,LT,0,9/21/2025
LB,LU,0,9/21/2025
LB,LV,0,9/21/2025
LB,LY,0,9/21/2025
LB,MA,0,9/21/2025
LB,MC,0,9/21/2025
LB,MD,0,9/21/2025
LB,ME,0,9/21/2025
LB,MG,0,9/21/2025
LB,MH,0,9/21/2025
LB,MK,0,9/21/2025
LB,ML,0,9/21/2025
LB,MM,0,9/21/2025
LB,MN,0,9/21/2025
LB,MR,0,9/21/2025
LB,MT,0,9/21/2025
LB,MU,0,9/21/2025
LB,MV,0,9/21/2025
LB,MW,0,9/21/2025
LB,MX,0,9/21/2025
LB,MY,0,9/21/2025
LB,MZ,0,9/21/2025
LB,NAN,0,9/21/2025
LB,NE,0,9/21/2025
LB,NG,0,9/21/2025
LB,NI,0,9/21/2025
LB,NL,0,9/21/2025
LB,NO,0,9/21/2025
LB,NP,0,9/21/2025
LB,NR,0,9/21/2025
LB,NZ,0,9/21/2025
LB,OM,0,9/21/2025
LB,PA,0,9/21/2025
LB,PE,0,9/21/2025
LB,PG,0,9/21/2025
LB,PH,0,9/21/2025
LB,PK,0,9/21/2025
LB,PL,0,9/21/2025
LB,PT,0,9/21/2025
LB,PW,0,9/21/2025
LB,PY,0,9/21/2025
LB,QA,0,9/21/2025
LB,RO,0,9/21/2025
LB,RS,0,9/21/2025
LB,RU,0,9/21/2025
LB,RW,0,9/21/2025
LB,SA,0,9/21/2025
LB,SB,0,9/21/2025
LB,SC,0,9/21/2025
LB,SD,0,9/21/2025
LB,SE,0,9/21/2025
LB,SG,0,9/21/2025
LB,SI,0,9/21/2025
LB,SK,0,9/21/2025
LB,SL,0,9/21/2025
LB,SM,0,9/21/2025
LB,SN,0,9/21/2025
LB,SO,0,9/21/2025
LB,SR,0,9/21/2025
LB,SS,0,9/21/2025
LB,ST,0,9/21/2025
LB,SV,0,9/21/2025
LB,SY,0,9/21/2025
LB,SZ,0,9/21/2025
LB,TD,0,9/21/2025
LB,TG,0,9/21/2025
LB,TH,0,9/21/2025
LB,TJ,0,9/21/2025
LB,TL,0,9/21/2025
LB,TM,0,9/21/2025
LB,TN,0,9/21/2025
LB,TO,0,9/21/2025
LB,TR,0,9/21/2025
LB,TT,0,9/21/2025
LB,TV,0,9/21/2025
LB,TW,0,9/21/2025
LB,TZ,0,9/21/2025
LB,UA,0,9/21/2025
LB,UG,0,9/21/2025
LB,US,0,9/21/2025
LB,UY,0,9/21/2025
LB,UZ,0,9/21/2025
LB,VA,0,9/21/2025
LB,VC,0,9/21/2025
LB,VE,0,9/21/2025
LB,VN,0,9/21/2025
LB,VU,0,9/21/2025
LB,WS,0,9/21/2025
LB,YE,0,9/21/2025
LB,ZA,0,9/21/2025
LB,ZM,0,9/21/2025
LB,ZW,0,9/21/2025
LC,LI,0,9/21/2025
LC,LK,0,9/21/2025
LC,LR,0,9/21/2025
LC,LS,0,9/21/2025
LC,LT,0,9/21/2025
LC,LU,0,9/21/2025
LC,LV,0,9/21/2025
LC,LY,0,9/21/2025
LC,MA,0,9/21/2025
LC,MC,0,9/21/2025
LC,MD,0,9/21/2025
LC,ME,0,9/21/2025
LC,MG,0,9/21/2025
LC,MH,0,9/21/2025
LC,MK,0,9/21/2025
LC,ML,0,9/21/2025
LC,MM,0,9/21/2025
LC,MN,0,9/21/2025
LC,MR,0,9/21/2025
LC,MT,0,9/21/2025
LC,MU,0,9/21/2025
LC,MV,0,9/21/2025
LC,MW,0,9/21/2025
LC,MX,0,9/21/2025
LC,MY,0,9/21/2025
LC,MZ,0,9/21/2025
LC,NAN,0,9/21/2025
LC,NE,0,9/21/2025
LC,NG,0,9/21/2025
LC,NI,0,9/21/2025
LC,NL,0,9/21/2025
LC,NO,0,9/21/2025
LC,NP,0,9/21/2025
LC,NR,0,9/21/2025
LC,NZ,0,9/21/2025
LC,OM,0,9/21/2025
LC,PA,0,9/21/2025
LC,PE,0,9/21/2025
LC,PG,0,9/21/2025
LC,PH,0,9/21/2025
LC,PK,0,9/21/2025
LC,PL,0,9/21/2025
LC,PT,0,9/21/2025
LC,PW,0,9/21/2025
LC,PY,0,9/21/2025
LC,QA,0,9/21/2025
LC,RO,0,9/21/2025
LC,RS,0,9/21/2025
LC,RU,0,9/21/2025
LC,RW,0,9/21/2025
LC,SA,0,9/21/2025
LC,SB,0,9/21/2025
LC,SC,0,9/21/2025
LC,SD,0,9/21/2025
LC,SE,0,9/21/2025
LC,SG,0,9/21/2025
LC,SI,0,9/21/2025
LC,SK,0,9/21/2025
LC,SL,0,9/21/2025
LC,SM,0,9/21/2025
LC,SN,0,9/21/2025
LC,SO,0,9/21/2025
LC,SR,0,9/21/2025
LC,SS,0,9/21/2025
LC,ST,0,9/21/2025
LC,SV,0,9/21/2025
LC,SY,0,9/21/2025
LC,SZ,0,9/21/2025
LC,TD,0,9/21/2025
LC,TG,0,9/21/2025
LC,TH,0,9/21/2025
LC,TJ,0,9/21/2025
LC,TL,0,9/21/2025
LC,TM,0,9/21/2025
LC,TN,0,9/21/2025
LC,TO,0,9/21/2025
LC,TR,0,9/21/2025
LC,TT,0,9/21/2025
LC,TV,0,9/21/2025
LC,TW,0,9/21/2025
LC,TZ,0,9/21/2025
LC,UA,0,9/21/2025
LC,UG,0,9/21/2025
LC,US,0,9/21/2025
LC,UY,0,9/21/2025
LC,UZ,0,9/21/2025
LC,VA,0,9/21/2025
LC,VC,0,9/21/2025
LC,VE,0,9/21/2025
LC,VN,0,9/21/2025
LC,VU,0,9/21/2025
LC,WS,0,9/21/2025
LC,YE,0,9/21/2025
LC,ZA,0,9/21/2025
LC,ZM,0,9/21/2025
LC,ZW,0,9/21/2025
LI,LK,0,9/21/2025
LI,LR,0,9/21/2025
LI,LS,0,9/21/2025
LI,LT,0,9/21/2025
LI,LU,0,9/21/2025
LI,LV,0,9/21/2025
LI,LY,0,9/21/2025
LI,MA,0,9/21/2025
LI,MC,0,9/21/2025
LI,MD,0,9/21/2025
LI,ME,0,9/21/2025
LI,MG,0,9/21/2025
LI,MH,0,9/21/2025
LI,MK,0,9/21/2025
LI,ML,0,9/21/2025
LI,MM,0,9/21/2025
LI,MN,0,9/21/2025
LI,MR,0,9/21/2025
LI,MT,0,9/21/2025
LI,MU,0,9/21/2025
LI,MV,0,9/21/2025
LI,MW,0,9/21/2025
LI,MX,0,9/21/2025
LI,MY,0,9/21/2025
LI,MZ,0,9/21/2025
LI,NAN,0,9/21/2025
LI,NE,0,9/21/2025
LI,NG,0,9/21/2025
LI,NI,0,9/21/2025
LI,NL,0,9/21/2025
LI,NO,0,9/21/2025
LI,NP,0,9/21/2025
LI,NR,0,9/21/2025
LI,NZ,0,9/21/2025
LI,OM,0,9/21/2025
LI,PA,0,9/21/2025
LI,PE,0,9/21/2025
LI,PG,0,9/21/2025
LI,PH,0,9/21/2025
LI,PK,0,9/21/2025
LI,PL,0,9/21/2025
LI,PT,0,9/21/2025
LI,PW,0,9/21/2025
LI,PY,0,9/21/2025
LI,QA,0,9/21/2025
LI,RO,0,9/21/2025
LI,RS,0,9/21/2025
LI,RU,0,9/21/2025
LI,RW,0,9/21/2025
LI,SA,0,9/21/2025
LI,SB,0,9/21/2025
LI,SC,0,9/21/2025
LI,SD,0,9/21/2025
LI,SE,0,9/21/2025
LI,SG,0,9/21/2025
LI,SI,0,9/21/2025
LI,SK,0,9/21/2025
LI,SL,0,9/21/2025
LI,SM,0,9/21/2025
LI,SN,0,9/21/2025
LI,SO,0,9/21/2025
LI,SR,0,9/21/2025
LI,SS,0,9/21/2025
LI,ST,0,9/21/2025
LI,SV,0,9/21/2025
LI,SY,0,9/21/2025
LI,SZ,0,9/21/2025
LI,TD,0,9/21/2025
LI,TG,0,9/21/2025
LI,TH,0,9/21/2025
LI,TJ,0,9/21/2025
LI,TL,0,9/21/2025
LI,TM,0,9/21/2025
LI,TN,0,9/21/2025
LI,TO,0,9/21/2025
LI,TR,0,9/21/2025
LI,TT,0,9/21/2025
LI,TV,0,9/21/2025
LI,TW,0,9/21/2025
LI,TZ,0,9/21/2025
LI,UA,0,9/21/2025
LI,UG,0,9/21/2025
LI,US,0,9/21/2025
LI,UY,0,9/21/2025
LI,UZ,0,9/21/2025
LI,VA,0,9/21/2025
LI,VC,0,9/21/2025
LI,VE,0,9/21/2025
LI,VN,0,9/21/2025
LI,VU,0,9/21/2025
LI,WS,0,9/21/2025
LI,YE,0,9/21/2025
LI,ZA,0,9/21/2025
LI,ZM,0,9/21/2025
LI,ZW,0,9/21/2025
LK,LR,0,9/21/2025
LK,LS,0,9/21/2025
LK,LT,0,9/21/2025
LK,LU,0,9/21/2025
LK,LV,0,9/21/2025
LK,LY,0,9/21/2025
LK,MA,0,9/21/2025
LK,MC,0,9/21/2025
LK,MD,0,9/21/2025
LK,ME,0,9/21/2025
LK,MG,0,9/21/2025
LK,MH,0,9/21/2025
LK,MK,0,9/21/2025
LK,ML,0,9/21/2025
LK,MM,0,9/21/2025
LK,MN,0,9/21/2025
LK,MR,0,9/21/2025
LK,MT,0,9/21/2025
LK,MU,0,9/21/2025
LK,MV,0,9/21/2025
LK,MW,0,9/21/2025
LK,MX,0,9/21/2025
LK,MY,0,9/21/2025
LK,MZ,0,9/21/2025
LK,NAN,0,9/21/2025
LK,NE,0,9/21/2025
LK,NG,0,9/21/2025
LK,NI,0,9/21/2025
LK,NL,0,9/21/2025
LK,NO,0,9/21/2025
LK,NP,0,9/21/2025
LK,NR,0,9/21/2025
LK,NZ,0,9/21/2025
LK,OM,0,9/21/2025
LK,PA,0,9/21/2025
LK,PE,0,9/21/2025
LK,PG,0,9/21/2025
LK,PH,0,9/21/2025
LK,PK,0,9/21/2025
LK,PL,0,9/21/2025
LK,PT,0,9/21/2025
LK,PW,0,9/21/2025
LK,PY,0,9/21/2025
LK,QA,0,9/21/2025
LK,RO,0,9/21/2025
LK,RS,0,9/21/2025
LK,RU,0,9/21/2025
LK,RW,0,9/21/2025
LK,SA,0,9/21/2025
LK,SB,0,9/21/2025
LK,SC,0,9/21/2025
LK,SD,0,9/21/2025
LK,SE,0,9/21/2025
LK,SG,0,9/21/2025
LK,SI,0,9/21/2025
LK,SK,0,9/21/2025
LK,SL,0,9/21/2025
LK,SM,0,9/21/2025
LK,SN,0,9/21/2025
LK,SO,0,9/21/2025
LK,SR,0,9/21/2025
LK,SS,0,9/21/2025
LK,ST,0,9/21/2025
LK,SV,0,9/21/2025
LK,SY,0,9/21/2025
LK,SZ,0,9/21/2025
LK,TD,0,9/21/2025
LK,TG,0,9/21/2025
LK,TH,0,9/21/2025
LK,TJ,0,9/21/2025
LK,TL,0,9/21/2025
LK,TM,0,9/21/2025
LK,TN,0,9/21/2025
LK,TO,0,9/21/2025
LK,TR,0,9/21/2025
LK,TT,0,9/21/2025
LK,TV,0,9/21/2025
LK,TW,0,9/21/2025
LK,TZ,0,9/21/2025
LK,UA,0,9/21/2025
LK,UG,0,9/21/2025
LK,US,0,9/21/2025
LK,UY,0,9/21/2025
LK,UZ,0,9/21/2025
LK,VA,0,9/21/2025
LK,VC,0,9/21/2025
LK,VE,0,9/21/2025
LK,VN,0,9/21/2025
LK,VU,0,9/21/2025
LK,WS,0,9/21/2025
LK,YE,0,9/21/2025
LK,ZA,0,9/21/2025
LK,ZM,0,9/21/2025
LK,ZW,0,9/21/2025
LR,LS,0,9/21/2025
LR,LT,0,9/21/2025
LR,LU,0,9/21/2025
LR,LV,0,9/21/2025
LR,LY,0,9/21/2025
LR,MA,0,9/21/2025
LR,MC,0,9/21/2025
LR,MD,0,9/21/2025
LR,ME,0,9/21/2025
LR,MG,0,9/21/2025
LR,MH,0,9/21/2025
LR,MK,0,9/21/2025
LR,ML,0,9/21/2025
LR,MM,0,9/21/2025
LR,MN,0,9/21/2025
LR,MR,0,9/21/2025
LR,MT,0,9/21/2025
LR,MU,0,9/21/2025
LR,MV,0,9/21/2025
LR,MW,0,9/21/2025
LR,MX,0,9/21/2025
LR,MY,0,9/21/2025
LR,MZ,0,9/21/2025
LR,NAN,0,9/21/2025
LR,NE,0,9/21/2025
LR,NG,0,9/21/2025
LR,NI,0,9/21/2025
LR,NL,0,9/21/2025
LR,NO,0,9/21/2025
LR,NP,0,9/21/2025
LR,NR,0,9/21/2025
LR,NZ,0,9/21/2025
LR,OM,0,9/21/2025
LR,PA,0,9/21/2025
LR,PE,0,9/21/2025
LR,PG,0,9/21/2025
LR,PH,0,9/21/2025
LR,PK,0,9/21/2025
LR,PL,0,9/21/2025
LR,PT,0,9/21/2025
LR,PW,0,9/21/2025
LR,PY,0,9/21/2025
LR,QA,0,9/21/2025
LR,RO,0,9/21/2025
LR,RS,0,9/21/2025
LR,RU,0,9/21/2025
LR,RW,0,9/21/2025
LR,SA,0,9/21/2025
LR,SB,0,9/21/2025
LR,SC,0,9/21/2025
LR,SD,0,9/21/2025
LR,SE,0,9/21/2025
LR,SG,0,9/21/2025
LR,SI,0,9/21/2025
LR,SK,0,9/21/2025
LR,SL,0,9/21/2025
LR,SM,0,9/21/2025
LR,SN,0,9/21/2025
LR,SO,0,9/21/2025
LR,SR,0,9/21/2025
LR,SS,0,9/21/2025
LR,ST,0,9/21/2025
LR,SV,0,9/21/2025
LR,SY,0,9/21/2025
LR,SZ,0,9/21/2025
LR,TD,0,9/21/2025
LR,TG,0,9/21/2025
LR,TH,0,9/21/2025
LR,TJ,0,9/21/2025
LR,TL,0,9/21/2025
LR,TM,0,9/21/2025
LR,TN,0,9/21/2025
LR,TO,0,9/21/2025
LR,TR,0,9/21/2025
LR,TT,0,9/21/2025
LR,TV,0,9/21/2025
LR,TW,0,9/21/2025
LR,TZ,0,9/21/2025
LR,UA,0,9/21/2025
LR,UG,0,9/21/2025
LR,US,0,9/21/2025
LR,UY,0,9/21/2025
LR,UZ,0,9/21/2025
LR,VA,0,9/21/2025
LR,VC,0,9/21/2025
LR,VE,0,9/21/2025
LR,VN,0,9/21/2025
LR,VU,0,9/21/2025
LR,WS,0,9/21/2025
LR,YE,0,9/21/2025
LR,ZA,0,9/21/2025
LR,ZM,0,9/21/2025
LR,ZW,0,9/21/2025
LS,LT,0,9/21/2025
LS,LU,0,9/21/2025
LS,LV,0,9/21/2025
LS,LY,0,9/21/2025
LS,MA,0,9/21/2025
LS,MC,0,9/21/2025
LS,MD,0,9/21/2025
LS,ME,0,9/21/2025
LS,MG,0,9/21/2025
LS,MH,0,9/21/2025
LS,MK,0,9/21/2025
LS,ML,0,9/21/2025
LS,MM,0,9/21/2025
LS,MN,0,9/21/2025
LS,MR,0,9/21/2025
LS,MT,0,9/21/2025
LS,MU,0,9/21/2025
LS,MV,0,9/21/2025
LS,MW,0,9/21/2025
LS,MX,0,9/21/2025
LS,MY,0,9/21/2025
LS,MZ,0,9/21/2025
LS,NAN,0,9/21/2025
LS,NE,0,9/21/2025
LS,NG,0,9/21/2025
LS,NI,0,9/21/2025
LS,NL,0,9/21/2025
LS,NO,0,9/21/2025
LS,NP,0,9/21/2025
LS,NR,0,9/21/2025
LS,NZ,0,9/21/2025
LS,OM,0,9/21/2025
LS,PA,0,9/21/2025
LS,PE,0,9/21/2025
LS,PG,0,9/21/2025
LS,PH,0,9/21/2025
LS,PK,0,9/21/2025
LS,PL,0,9/21/2025
LS,PT,0,9/21/2025
LS,PW,0,9/21/2025
LS,PY,0,9/21/2025
LS,QA,0,9/21/2025
LS,RO,0,9/21/2025
LS,RS,0,9/21/2025
LS,RU,0,9/21/2025
LS,RW,0,9/21/2025
LS,SA,0,9/21/2025
LS,SB,0,9/21/2025
LS,SC,0,9/21/2025
LS,SD,0,9/21/2025
LS,SE,0,9/21/2025
LS,SG,0,9/21/2025
LS,SI,0,9/21/2025
LS,SK,0,9/21/2025
LS,SL,0,9/21/2025
LS,SM,0,9/21/2025
LS,SN,0,9/21/2025
LS,SO,0,9/21/2025
LS,SR,0,9/21/2025
LS,SS,0,9/21/2025
LS,ST,0,9/21/2025
LS,SV,0,9/21/2025
LS,SY,0,9/21/2025
LS,SZ,0,9/21/2025
LS,TD,0,9/21/2025
LS,TG,0,9/21/2025
LS,TH,0,9/21/2025
LS,TJ,0,9/21/2025
LS,TL,0,9/21/2025
LS,TM,0,9/21/2025
LS,TN,0,9/21/2025
LS,TO,0,9/21/2025
LS,TR,0,9/21/2025
LS,TT,0,9/21/2025
LS,TV,0,9/21/2025
LS,TW,0,9/21/2025
LS,TZ,0,9/21/2025
LS,UA,0,9/21/2025
LS,UG,0,9/21/2025
LS,US,0,9/21/2025
LS,UY,0,9/21/2025
LS,UZ,0,9/21/2025
LS,VA,0,9/21/2025
LS,VC,0,9/21/2025
LS,VE,0,9/21/2025
LS,VN,0,9/21/2025
LS,VU,0,9/21/2025
LS,WS,0,9/21/2025
LS,YE,0,9/21/2025
LS,ZA,0,9/21/2025
LS,ZM,0,9/21/2025
LS,ZW,0,9/21/2025
LT,LU,0,9/21/2025
LT,LV,0,9/21/2025
LT,LY,0,9/21/2025
LT,MA,0,9/21/2025
LT,MC,0,9/21/2025
LT,MD,0,9/21/2025
LT,ME,0,9/21/2025
LT,MG,0,9/21/2025
LT,MH,0,9/21/2025
LT,MK,0,9/21/2025
LT,ML,0,9/21/2025
LT,MM,0,9/21/2025
LT,MN,0,9/21/2025
LT,MR,0,9/21/2025
LT,MT,0,9/21/2025
LT,MU,0,9/21/2025
LT,MV,0,9/21/2025
LT,MW,0,9/21/2025
LT,MX,0,9/21/2025
LT,MY,0,9/21/2025
LT,MZ,0,9/21/2025
LT,NAN,0,9/21/2025
LT,NE,0,9/21/2025
LT,NG,0,9/21/2025
LT,NI,0,9/21/2025
LT,NL,0,9/21/2025
LT,NO,0,9/21/2025
LT,NP,0,9/21/2025
LT,NR,0,9/21/2025
LT,NZ,0,9/21/2025
LT,OM,0,9/21/2025
LT,PA,0,9/21/2025
LT,PE,0,9/21/2025
LT,PG,0,9/21/2025
LT,PH,0,9/21/2025
LT,PK,0,9/21/2025
LT,PL,0,9/21/2025
LT,PT,0,9/21/2025
LT,PW,0,9/21/2025
LT,PY,0,9/21/2025
LT,QA,0,9/21/2025
LT,RO,0,9/21/2025
LT,RS,0,9/21/2025
LT,RU,0,9/21/2025
LT,RW,0,9/21/2025
LT,SA,0,9/21/2025
LT,SB,0,9/21/2025
LT,SC,0,9/21/2025
LT,SD,0,9/21/2025
LT,SE,0,9/21/2025
LT,SG,0,9/21/2025
LT,SI,0,9/21/2025
LT,SK,0,9/21/2025
LT,SL,0,9/21/2025
LT,SM,0,9/21/2025
LT,SN,0,9/21/2025
LT,SO,0,9/21/2025
LT,SR,0,9/21/2025
LT,SS,0,9/21/2025
LT,ST,0,9/21/2025
LT,SV,0,9/21/2025
LT,SY,0,9/21/2025
LT,SZ,0,9/21/2025
LT,TD,0,9/21/2025
LT,TG,0,9/21/2025
LT,TH,0,9/21/2025
LT,TJ,0,9/21/2025
LT,TL,0,9/21/2025
LT,TM,0,9/21/2025
LT,TN,0,9/21/2025
LT,TO,0,9/21/2025
LT,TR,0,9/21/2025
LT,TT,0,9/21/2025
LT,TV,0,9/21/2025
LT,TW,0,9/21/2025
LT,TZ,0,9/21/2025
LT,UA,0,9/21/2025
LT,UG,0,9/21/2025
LT,US,0,9/21/2025
LT,UY,0,9/21/2025
LT,UZ,0,9/21/2025
LT,VA,0,9/21/2025
LT,VC,0,9/21/2025
LT,VE,0,9/21/2025
LT,VN,0,9/21/2025
LT,VU,0,9/21/2025
LT,WS,0,9/21/2025
LT,YE,0,9/21/2025
LT,ZA,0,9/21/2025
LT,ZM,0,9/21/2025
LT,ZW,0,9/21/2025
LU,LV,0,9/21/2025
LU,LY,0,9/21/2025
LU,MA,0,9/21/2025
LU,MC,0,9/21/2025
LU,MD,0,9/21/2025
LU,ME,0,9/21/2025
LU,MG,0,9/21/2025
LU,MH,0,9/21/2025
LU,MK,0,9/21/2025
LU,ML,0,9/21/2025
LU,MM,0,9/21/2025
LU,MN,0,9/21/2025
LU,MR,0,9/21/2025
LU,MT,0,9/21/2025
LU,MU,0,9/21/2025
LU,MV,0,9/21/2025
LU,MW,0,9/21/2025
LU,MX,0,9/21/2025
LU,MY,0,9/21/2025
LU,MZ,0,9/21/2025
LU,NAN,0,9/21/2025
LU,NE,0,9/21/2025
LU,NG,0,9/21/2025
LU,NI,0,9/21/2025
LU,NL,0,9/21/2025
LU,NO,0,9/21/2025
LU,NP,0,9/21/2025
LU,NR,0,9/21/2025
LU,NZ,0,9/21/2025
LU,OM,0,9/21/2025
LU,PA,0,9/21/2025
LU,PE,0,9/21/2025
LU,PG,0,9/21/2025
LU,PH,0,9/21/2025
LU,PK,0,9/21/2025
LU,PL,0,9/21/2025
LU,PT,0,9/21/2025
LU,PW,0,9/21/2025
LU,PY,0,9/21/2025
LU,QA,0,9/21/2025
LU,RO,0,9/21/2025
LU,RS,0,9/21/2025
LU,RU,0,9/21/2025
LU,RW,0,9/21/2025
LU,SA,0,9/21/2025
LU,SB,0,9/21/2025
LU,SC,0,9/21/2025
LU,SD,0,9/21/2025
LU,SE,0,9/21/2025
LU,SG,0,9/21/2025
LU,SI,0,9/21/2025
LU,SK,0,9/21/2025
LU,SL,0,9/21/2025
